order_id,customer_id,store_id,employee_id,order_date,ship_date,delivery_date,status,payment_method,shipping_method,discount_pct,region_id
16041,4177,32,11,2022-03-20,2022-03-24,,Shipped,Debit Card,Pickup,15,4
16042,4674,32,213,2024-08-07,2024-08-08,2024-08-17,Delivered,Wire Transfer,Standard,5,4
16043,446,19,272,2023-09-06,2023-09-08,2023-09-22,Delivered,Debit Card,Overnight,0,2
16044,3169,13,209,2023-06-07,,,Processing,PayPal,Standard,0,7
16045,3206,42,68,2022-06-13,,,Cancelled,Credit Card,Standard,0,8
16046,4015,29,193,2023-10-08,2023-10-11,2023-10-12,Delivered,Credit Card,Pickup,15,7
16047,494,18,177,2023-04-17,2023-04-24,2023-05-06,Delivered,Wire Transfer,Free Shipping,0,4
16048,2152,35,248,2022-04-16,2022-04-22,2022-04-29,Delivered,Google Pay,Standard,5,8
16049,531,48,198,2024-01-06,2024-01-08,2024-01-22,Delivered,Debit Card,Express,0,4
16050,4381,20,79,2024-10-23,2024-10-24,2024-11-05,Delivered,PayPal,Express,20,7
16051,4000,24,108,2022-02-18,,,Pending,Wire Transfer,Free Shipping,25,5
16052,3970,37,28,2022-10-03,2022-10-08,2022-10-20,Delivered,Credit Card,Overnight,0,1
16053,25,23,197,2024-09-16,,,Pending,Apple Pay,Overnight,0,5
16054,1828,33,240,2025-03-20,2025-03-26,2025-04-06,Delivered,Google Pay,Free Shipping,5,1
16055,2607,4,55,2025-12-09,2025-12-16,2025-12-21,Delivered,Credit Card,Overnight,0,4
16056,632,37,179,2023-12-08,2023-12-13,2023-12-22,Delivered,PayPal,Free Shipping,0,1
16057,4017,36,152,2025-11-22,2025-11-23,,Shipped,Credit Card,Standard,20,7
16058,991,5,269,2025-12-19,,,Processing,Apple Pay,Free Shipping,10,1
16059,4004,49,148,2023-11-15,2023-11-21,2023-11-22,Delivered,Wire Transfer,Free Shipping,10,1
16060,102,6,233,2024-05-13,2024-05-17,2024-05-21,Delivered,Credit Card,Pickup,5,6
16061,4611,19,194,2025-11-06,2025-11-10,2025-11-18,Delivered,Debit Card,Express,15,2
16062,518,6,284,2022-06-28,2022-07-04,2022-07-10,Delivered,Gift Card,Free Shipping,0,6
16063,3297,41,106,2022-01-10,2022-01-12,2022-01-15,Delivered,PayPal,Pickup,0,9
16064,3283,19,280,2023-09-12,2023-09-16,,Shipped,Wire Transfer,Standard,5,2
16065,434,1,215,2024-09-27,2024-09-28,2024-10-05,Delivered,PayPal,Express,10,2
16066,1490,15,121,2024-02-14,2024-02-21,2024-02-24,Delivered,Google Pay,Express,0,4
16067,2995,12,87,2024-07-17,2024-07-19,2024-07-22,Delivered,Google Pay,Overnight,0,2
16068,94,37,205,2025-12-10,2025-12-12,,Shipped,Debit Card,Express,0,1
16069,2596,20,126,2023-03-25,2023-03-26,2023-04-05,Delivered,Wire Transfer,Standard,5,7
16070,618,14,287,2024-11-20,2024-11-22,2024-12-01,Delivered,Apple Pay,Express,5,1
16071,3175,4,190,2024-02-26,2024-03-01,2024-03-11,Delivered,PayPal,Overnight,5,4
16072,4729,49,250,2024-02-27,,,Cancelled,Apple Pay,Overnight,0,1
16073,1414,22,112,2023-10-07,2023-10-10,2023-10-13,Delivered,PayPal,Overnight,5,5
16074,38,16,285,2023-10-26,2023-10-27,2023-10-31,Delivered,PayPal,Express,0,8
16075,4433,19,32,2025-02-13,2025-02-16,2025-02-18,Delivered,Gift Card,Express,30,2
16076,2833,40,93,2024-05-02,2024-05-06,2024-05-08,Delivered,Wire Transfer,Pickup,0,2
16077,762,13,82,2022-04-20,2022-04-25,2022-05-07,Delivered,Gift Card,Standard,0,7
16078,2322,6,80,2022-09-24,2022-09-27,2022-10-09,Delivered,Apple Pay,Express,10,6
16079,682,17,280,2025-10-10,2025-10-11,2025-10-16,Delivered,PayPal,Pickup,10,9
16080,3101,16,48,2025-04-16,2025-04-17,2025-04-28,Delivered,Credit Card,Standard,0,8
16081,2862,28,249,2023-09-23,2023-09-24,2023-09-30,Delivered,Credit Card,Free Shipping,5,3
16082,3028,39,99,2024-03-28,,,Processing,Google Pay,Express,0,7
16083,318,6,80,2025-02-21,2025-02-22,,Returned,Apple Pay,Standard,0,6
16084,3757,18,271,2022-03-09,2022-03-13,,Returned,Google Pay,Express,0,4
16085,583,35,30,2023-06-06,,,Cancelled,Google Pay,Pickup,20,8
16086,2850,7,259,2022-06-21,2022-06-23,,Shipped,PayPal,Standard,0,6
16087,4140,6,204,2023-08-24,2023-08-25,2023-09-02,Delivered,Google Pay,Overnight,20,6
16088,4012,10,158,2024-05-17,2024-05-20,2024-05-30,Delivered,Wire Transfer,Pickup,5,5
16089,3457,45,165,2024-08-05,2024-08-12,2024-08-23,Delivered,Gift Card,Pickup,25,1
16090,4102,50,82,2025-04-04,2025-04-09,2025-04-16,Delivered,PayPal,Express,20,9
16091,4147,44,292,2024-07-09,2024-07-10,,Shipped,Google Pay,Express,15,9
16092,4912,46,227,2025-10-15,2025-10-17,2025-10-20,Delivered,Credit Card,Overnight,5,8
16093,4966,34,283,2024-04-19,2024-04-24,,Returned,Debit Card,Standard,5,8
16094,3213,17,72,2024-04-14,,,Pending,Debit Card,Pickup,0,9
16095,1075,41,247,2025-04-18,,,Pending,Wire Transfer,Overnight,10,9
16096,1310,9,200,2023-08-10,2023-08-14,2023-08-20,Delivered,Google Pay,Express,0,6
16097,3270,47,291,2023-10-17,,,Cancelled,Debit Card,Standard,0,2
16098,2179,40,288,2024-11-03,2024-11-07,2024-11-12,Delivered,Debit Card,Standard,0,2
16099,4042,32,276,2022-11-08,,,Cancelled,Wire Transfer,Standard,5,4
16100,4686,29,280,2023-10-19,2023-10-20,2023-10-29,Delivered,Wire Transfer,Standard,5,7
16101,4252,50,46,2024-03-21,2024-03-26,2024-03-27,Delivered,Debit Card,Standard,0,9
16102,1508,46,267,2025-10-26,2025-10-28,,Shipped,Google Pay,Free Shipping,0,8
16103,3813,4,57,2024-09-08,2024-09-12,2024-09-21,Delivered,Credit Card,Pickup,0,4
16104,2419,29,171,2025-04-05,2025-04-10,2025-04-21,Delivered,Google Pay,Overnight,0,7
16105,1331,37,2,2024-06-01,,,Pending,Google Pay,Free Shipping,15,1
16106,3696,50,96,2025-04-11,2025-04-14,2025-04-15,Delivered,Google Pay,Express,15,9
16107,686,31,268,2024-12-19,2024-12-24,2024-12-30,Delivered,PayPal,Overnight,10,2
16108,219,43,201,2025-10-27,,,Cancelled,Wire Transfer,Express,0,7
16109,492,15,57,2024-07-04,2024-07-09,,Returned,PayPal,Standard,5,4
16110,52,9,20,2024-08-08,,,Cancelled,Debit Card,Pickup,0,6
16111,2339,12,111,2023-08-06,2023-08-13,2023-08-27,Delivered,Credit Card,Free Shipping,10,2
16112,4542,45,249,2024-12-02,2024-12-06,2024-12-14,Delivered,Gift Card,Overnight,15,1
16113,1414,45,18,2023-05-19,2023-05-25,2023-05-31,Delivered,Gift Card,Standard,20,1
16114,2178,37,161,2025-11-10,2025-11-17,2025-11-28,Delivered,Wire Transfer,Overnight,20,1
16115,1642,49,247,2023-08-10,2023-08-14,2023-08-20,Delivered,Apple Pay,Overnight,0,1
16116,1737,44,182,2023-07-24,2023-07-27,,Returned,Gift Card,Express,10,9
16117,4540,15,96,2024-11-01,2024-11-02,,Shipped,Gift Card,Standard,0,4
16118,1752,32,216,2023-04-08,2023-04-09,2023-04-14,Delivered,Wire Transfer,Pickup,0,4
16119,3855,44,209,2024-06-20,2024-06-26,2024-07-02,Delivered,Apple Pay,Free Shipping,15,9
16120,1841,32,230,2024-02-05,2024-02-11,2024-02-16,Delivered,Wire Transfer,Pickup,0,4
16121,544,32,79,2024-11-26,2024-11-28,2024-12-08,Delivered,Wire Transfer,Express,0,4
16122,2789,12,286,2025-12-06,2025-12-11,2025-12-21,Delivered,Wire Transfer,Overnight,15,2
16123,3892,45,204,2023-07-10,2023-07-15,,Returned,Debit Card,Express,10,1
16124,1325,49,164,2022-04-03,2022-04-10,2022-04-12,Delivered,Apple Pay,Overnight,10,1
16125,4349,42,20,2024-09-15,2024-09-18,2024-09-21,Delivered,Google Pay,Express,0,8
16126,4918,35,236,2023-10-02,2023-10-08,2023-10-18,Delivered,Wire Transfer,Standard,15,8
16127,4558,47,20,2024-10-11,2024-10-17,2024-10-21,Delivered,PayPal,Standard,0,2
16128,1981,20,45,2022-10-24,2022-10-27,2022-11-01,Delivered,Debit Card,Express,0,7
16129,3858,5,229,2023-10-08,2023-10-11,2023-10-23,Delivered,PayPal,Free Shipping,10,1
16130,2840,13,267,2025-11-02,2025-11-07,,Shipped,Credit Card,Pickup,0,7
16131,3277,23,194,2023-06-12,2023-06-19,2023-07-03,Delivered,Wire Transfer,Standard,0,5
16132,2345,20,131,2025-06-19,2025-06-20,2025-06-28,Delivered,Google Pay,Free Shipping,15,7
16133,4294,6,273,2023-12-24,,,Processing,Wire Transfer,Pickup,0,6
16134,4423,23,61,2024-04-07,2024-04-08,2024-04-17,Delivered,PayPal,Free Shipping,15,5
16135,1893,9,87,2022-10-26,2022-10-27,2022-11-03,Delivered,PayPal,Express,20,6
16136,2330,21,28,2024-05-09,2024-05-11,2024-05-19,Delivered,PayPal,Pickup,0,1
16137,1286,42,192,2022-07-07,,,Cancelled,Apple Pay,Overnight,10,8
16138,2983,32,157,2022-06-21,2022-06-28,2022-07-05,Delivered,Wire Transfer,Pickup,0,4
16139,1505,41,11,2025-06-22,2025-06-24,2025-07-04,Delivered,Gift Card,Standard,20,9
16140,4201,50,220,2022-04-17,2022-04-18,,Shipped,Debit Card,Standard,5,9
16141,135,9,93,2024-01-03,2024-01-09,2024-01-20,Delivered,Credit Card,Free Shipping,5,6
16142,4585,18,14,2023-04-11,2023-04-12,2023-04-23,Delivered,Gift Card,Pickup,10,4
16143,1936,16,20,2022-06-16,2022-06-23,2022-07-05,Delivered,PayPal,Pickup,10,8
16144,816,29,66,2024-05-06,2024-05-09,2024-05-12,Delivered,Wire Transfer,Overnight,15,7
16145,682,20,88,2023-10-23,2023-10-25,2023-11-01,Delivered,Apple Pay,Pickup,10,7
16146,1875,48,268,2024-12-23,,,Cancelled,Wire Transfer,Standard,0,4
16147,3065,48,182,2024-10-18,,,Cancelled,PayPal,Express,5,4
16148,1398,49,38,2025-10-18,2025-10-20,2025-10-21,Delivered,PayPal,Free Shipping,10,1
16149,4947,36,294,2024-05-18,2024-05-20,2024-05-21,Delivered,Apple Pay,Standard,5,7
16150,1217,35,62,2022-03-07,2022-03-13,2022-03-25,Delivered,Google Pay,Standard,0,8
16151,4817,12,251,2023-04-21,2023-04-26,2023-05-09,Delivered,PayPal,Overnight,0,2
16152,2329,42,291,2023-07-21,2023-07-22,,Shipped,Credit Card,Pickup,5,8
16153,82,31,285,2024-04-21,2024-04-23,2024-04-30,Delivered,PayPal,Standard,0,2
16154,468,27,126,2023-09-19,2023-09-22,,Shipped,PayPal,Pickup,0,2
16155,1721,37,37,2025-08-06,2025-08-09,2025-08-15,Delivered,Apple Pay,Pickup,0,1
16156,732,15,98,2025-06-14,2025-06-20,2025-06-21,Delivered,Credit Card,Pickup,10,4
16157,972,50,11,2023-12-02,2023-12-05,,Returned,Credit Card,Express,10,9
16158,1625,35,145,2024-12-09,2024-12-16,2024-12-17,Delivered,Credit Card,Express,5,8
16159,1759,7,269,2024-02-03,2024-02-10,2024-02-11,Delivered,Gift Card,Overnight,5,6
16160,379,29,282,2024-09-25,2024-10-01,2024-10-15,Delivered,Google Pay,Free Shipping,5,7
16161,4272,31,243,2022-11-23,2022-11-30,2022-12-01,Delivered,Gift Card,Free Shipping,10,2
16162,1035,45,195,2022-05-13,2022-05-14,2022-05-17,Delivered,Debit Card,Express,5,1
16163,501,6,194,2024-12-28,2024-12-29,2025-01-06,Delivered,PayPal,Pickup,5,6
16164,1911,9,123,2023-12-20,,,Processing,Google Pay,Free Shipping,10,6
16165,1647,46,75,2023-10-19,2023-10-24,2023-11-07,Delivered,Apple Pay,Standard,0,8
16166,4001,15,235,2024-08-19,2024-08-24,2024-09-04,Delivered,Apple Pay,Standard,5,4
16167,2976,26,79,2024-04-01,2024-04-03,2024-04-12,Delivered,PayPal,Overnight,0,1
16168,3890,42,199,2024-05-14,2024-05-15,2024-05-18,Delivered,Wire Transfer,Standard,0,8
16169,1924,34,70,2025-12-05,2025-12-07,2025-12-17,Delivered,Wire Transfer,Standard,5,8
16170,454,20,119,2023-08-13,,,Processing,Debit Card,Express,10,7
16171,2904,49,34,2023-12-19,,,Pending,PayPal,Express,0,1
16172,3551,20,273,2022-11-13,2022-11-15,2022-11-21,Delivered,Gift Card,Overnight,10,7
16173,2308,7,124,2022-08-20,,,Processing,Apple Pay,Standard,15,6
16174,448,27,298,2024-09-18,2024-09-19,,Returned,PayPal,Pickup,0,2
16175,614,37,177,2022-10-25,2022-10-30,2022-11-03,Delivered,Debit Card,Pickup,0,1
16176,1767,39,96,2023-12-17,2023-12-22,2023-12-26,Delivered,Gift Card,Pickup,15,7
16177,2901,24,293,2024-11-20,2024-11-22,2024-12-03,Delivered,Apple Pay,Pickup,0,5
16178,1527,35,147,2023-07-27,2023-07-28,,Shipped,Gift Card,Overnight,15,8
16179,2843,9,179,2022-04-25,2022-04-28,2022-05-11,Delivered,Gift Card,Express,5,6
16180,1376,5,297,2025-03-20,2025-03-22,2025-03-25,Delivered,Gift Card,Express,0,1
16181,4389,19,17,2024-12-23,2024-12-24,2025-01-04,Delivered,Debit Card,Free Shipping,20,2
16182,3957,37,98,2024-08-26,2024-08-30,,Shipped,Wire Transfer,Express,0,1
16183,700,7,125,2022-10-27,2022-10-31,2022-11-09,Delivered,Credit Card,Standard,10,6
16184,4357,18,285,2023-06-22,,,Cancelled,Debit Card,Standard,15,4
16185,591,8,64,2024-12-04,2024-12-05,,Shipped,Gift Card,Free Shipping,0,7
16186,1959,42,217,2023-12-06,2023-12-07,2023-12-11,Delivered,Google Pay,Express,0,8
16187,3162,27,48,2024-07-28,2024-07-31,,Returned,Debit Card,Pickup,0,2
16188,3232,24,127,2025-06-23,2025-06-25,,Shipped,Google Pay,Free Shipping,10,5
16189,4723,13,91,2025-06-02,2025-06-09,2025-06-13,Delivered,PayPal,Pickup,10,7
16190,83,11,245,2025-07-05,2025-07-09,2025-07-23,Delivered,Apple Pay,Standard,20,6
16191,4886,10,276,2022-09-11,2022-09-15,2022-09-26,Delivered,PayPal,Pickup,0,5
16192,1305,9,246,2025-11-15,2025-11-20,2025-11-22,Delivered,Google Pay,Pickup,10,6
16193,3781,26,61,2022-02-27,2022-03-01,2022-03-03,Delivered,Wire Transfer,Express,0,1
16194,1806,9,156,2023-09-20,,,Cancelled,PayPal,Overnight,0,6
16195,587,10,270,2024-10-19,2024-10-20,2024-10-31,Delivered,Gift Card,Free Shipping,0,5
16196,4988,15,7,2024-08-04,,,Cancelled,Wire Transfer,Free Shipping,10,4
16197,288,6,93,2025-10-11,2025-10-13,2025-10-15,Delivered,Apple Pay,Free Shipping,10,6
16198,3413,10,282,2022-11-09,,,Processing,PayPal,Standard,5,5
16199,2905,38,13,2025-11-04,2025-11-06,2025-11-07,Delivered,PayPal,Pickup,20,2
16200,27,5,229,2024-11-26,2024-11-28,2024-12-02,Delivered,Credit Card,Pickup,5,1
16201,3653,17,113,2024-06-07,,,Pending,Google Pay,Overnight,0,9
16202,1834,14,125,2024-12-28,2024-12-29,2024-12-31,Delivered,Wire Transfer,Standard,20,1
16203,820,31,77,2023-11-19,,,Processing,Google Pay,Overnight,0,2
16204,1870,30,7,2023-08-12,2023-08-14,2023-08-19,Delivered,Gift Card,Express,0,6
16205,826,30,273,2022-11-24,,,Cancelled,Wire Transfer,Free Shipping,0,6
16206,1488,30,241,2025-05-24,2025-05-27,,Shipped,Wire Transfer,Standard,0,6
16207,655,4,211,2024-09-27,2024-10-01,2024-10-15,Delivered,Wire Transfer,Overnight,15,4
16208,3147,40,257,2023-04-15,2023-04-20,2023-04-24,Delivered,PayPal,Standard,0,2
16209,3599,36,200,2025-06-20,2025-06-23,2025-06-30,Delivered,PayPal,Pickup,0,7
16210,2566,14,21,2022-08-03,2022-08-09,2022-08-12,Delivered,Credit Card,Pickup,0,1
16211,4308,14,276,2023-11-17,2023-11-21,2023-11-22,Delivered,PayPal,Standard,10,1
16212,242,37,36,2024-04-05,2024-04-11,2024-04-17,Delivered,Gift Card,Pickup,10,1
16213,3948,36,203,2024-10-20,2024-10-26,2024-10-28,Delivered,PayPal,Express,20,7
16214,591,14,200,2025-10-22,,,Cancelled,Google Pay,Free Shipping,10,1
16215,1422,30,173,2022-07-26,2022-07-29,2022-08-06,Delivered,PayPal,Pickup,20,6
16216,4029,40,42,2024-11-18,2024-11-21,,Returned,Wire Transfer,Standard,0,2
16217,3729,28,105,2024-09-23,,,Processing,Wire Transfer,Free Shipping,0,3
16218,3981,38,63,2022-04-09,2022-04-11,2022-04-23,Delivered,Debit Card,Free Shipping,20,2
16219,1237,29,40,2023-08-27,2023-09-01,2023-09-10,Delivered,Google Pay,Pickup,0,7
16220,500,47,113,2025-11-23,2025-11-25,,Shipped,Debit Card,Pickup,0,2
16221,4021,29,33,2024-08-24,2024-08-25,2024-09-08,Delivered,Apple Pay,Express,10,7
16222,873,43,35,2023-07-22,,,Processing,Credit Card,Standard,0,7
16223,3676,49,119,2023-10-06,2023-10-13,2023-10-22,Delivered,Apple Pay,Express,30,1
16224,2957,7,193,2023-10-14,2023-10-15,,Shipped,PayPal,Standard,0,6
16225,2711,36,203,2025-11-19,,,Cancelled,Google Pay,Standard,0,7
16226,1062,31,258,2023-10-19,2023-10-26,2023-11-01,Delivered,Credit Card,Free Shipping,0,2
16227,253,39,53,2024-11-08,2024-11-11,2024-11-18,Delivered,PayPal,Free Shipping,0,7
16228,3125,21,197,2023-03-01,2023-03-06,2023-03-10,Delivered,Wire Transfer,Overnight,5,1
16229,3798,21,170,2025-04-25,2025-05-01,2025-05-14,Delivered,Wire Transfer,Free Shipping,25,1
16230,1124,5,188,2022-09-13,2022-09-17,2022-09-30,Delivered,Gift Card,Standard,5,1
16231,4001,9,219,2022-11-03,2022-11-04,2022-11-16,Delivered,Wire Transfer,Pickup,15,6
16232,3599,19,89,2024-12-10,2024-12-14,,Returned,PayPal,Express,20,2
16233,1399,50,294,2022-04-09,2022-04-16,2022-04-23,Delivered,Gift Card,Express,25,9
16234,3561,8,253,2024-08-21,2024-08-25,2024-08-31,Delivered,Credit Card,Free Shipping,10,7
16235,1467,40,194,2024-08-02,2024-08-03,2024-08-09,Delivered,Debit Card,Overnight,0,2
16236,1091,11,31,2025-06-09,2025-06-16,2025-06-22,Delivered,Debit Card,Free Shipping,0,6
16237,591,25,185,2024-04-21,2024-04-27,2024-05-03,Delivered,Apple Pay,Standard,0,3
16238,3919,1,231,2025-09-14,2025-09-19,,Shipped,Credit Card,Express,5,2
16239,1387,12,66,2025-12-20,2025-12-24,2025-12-28,Delivered,Gift Card,Overnight,0,2
16240,1841,46,298,2023-10-05,2023-10-09,2023-10-20,Delivered,Debit Card,Pickup,30,8
16241,2964,23,36,2023-10-22,2023-10-25,2023-10-31,Delivered,Apple Pay,Free Shipping,0,5
16242,4925,15,165,2023-11-16,,,Pending,Debit Card,Free Shipping,15,4
16243,2633,46,177,2023-08-18,2023-08-25,2023-09-06,Delivered,Debit Card,Express,5,8
16244,2572,35,72,2022-06-09,2022-06-14,2022-06-23,Delivered,Credit Card,Free Shipping,10,8
16245,2435,16,37,2025-07-09,2025-07-14,2025-07-15,Delivered,PayPal,Free Shipping,10,8
16246,359,50,17,2022-11-11,2022-11-12,2022-11-25,Delivered,Wire Transfer,Pickup,0,9
16247,388,25,114,2025-06-09,2025-06-16,2025-06-24,Delivered,Wire Transfer,Free Shipping,5,3
16248,4024,48,77,2025-05-23,2025-05-25,2025-06-07,Delivered,PayPal,Standard,20,4
16249,2573,35,272,2025-09-26,2025-10-03,2025-10-07,Delivered,PayPal,Standard,10,8
16250,4530,25,46,2023-12-23,,,Pending,Debit Card,Pickup,0,3
16251,747,26,256,2025-11-01,,,Processing,PayPal,Standard,10,1
16252,2875,37,15,2024-09-15,,,Cancelled,Debit Card,Standard,20,1
16253,449,40,239,2024-10-12,2024-10-16,2024-10-28,Delivered,Wire Transfer,Standard,0,2
16254,4763,46,175,2024-09-10,2024-09-13,2024-09-23,Delivered,Wire Transfer,Overnight,25,8
16255,1333,16,241,2025-07-16,2025-07-17,2025-07-25,Delivered,Google Pay,Free Shipping,0,8
16256,2702,37,285,2024-01-19,2024-01-20,2024-01-24,Delivered,Credit Card,Free Shipping,25,1
16257,4258,19,53,2025-05-14,2025-05-17,2025-05-21,Delivered,Debit Card,Standard,15,2
16258,2210,17,25,2022-02-04,2022-02-09,2022-02-20,Delivered,Wire Transfer,Overnight,30,9
16259,953,9,28,2023-07-10,2023-07-15,2023-07-23,Delivered,Gift Card,Pickup,0,6
16260,226,35,75,2024-06-21,2024-06-25,,Returned,Wire Transfer,Overnight,30,8
16261,4329,7,173,2024-05-19,2024-05-20,,Shipped,Apple Pay,Pickup,10,6
16262,697,37,278,2022-11-22,,,Pending,PayPal,Express,10,1
16263,4177,36,89,2024-11-17,2024-11-20,2024-12-02,Delivered,Gift Card,Free Shipping,5,7
16264,1486,10,270,2023-03-19,2023-03-25,2023-04-01,Delivered,PayPal,Pickup,0,5
16265,225,28,285,2024-11-28,2024-12-04,2024-12-06,Delivered,Debit Card,Free Shipping,0,3
16266,1178,22,17,2025-06-20,2025-06-26,2025-07-07,Delivered,Debit Card,Free Shipping,15,5
16267,1003,42,142,2024-05-07,2024-05-08,2024-05-14,Delivered,Debit Card,Standard,10,8
16268,4987,14,15,2023-11-28,2023-12-02,2023-12-04,Delivered,Debit Card,Free Shipping,15,1
16269,1813,18,150,2024-10-19,2024-10-24,2024-11-01,Delivered,Debit Card,Pickup,0,4
16270,3408,42,111,2024-07-05,2024-07-10,2024-07-23,Delivered,Debit Card,Free Shipping,5,8
16271,1424,1,30,2024-03-05,2024-03-08,,Shipped,Apple Pay,Express,20,2
16272,2620,12,112,2023-10-05,2023-10-09,2023-10-12,Delivered,Wire Transfer,Standard,15,2
16273,144,5,163,2024-08-12,2024-08-14,2024-08-25,Delivered,Wire Transfer,Express,10,1
16274,2149,50,228,2022-06-19,2022-06-22,,Shipped,Wire Transfer,Pickup,15,9
16275,3909,1,263,2024-06-03,,,Cancelled,Debit Card,Standard,0,2
16276,3954,21,36,2022-09-11,,,Processing,Debit Card,Overnight,10,1
16277,496,30,268,2024-10-09,2024-10-16,2024-10-22,Delivered,Debit Card,Pickup,10,6
16278,146,49,203,2024-11-25,2024-11-28,2024-11-29,Delivered,Credit Card,Overnight,0,1
16279,4901,6,97,2025-08-26,2025-08-30,,Shipped,PayPal,Standard,5,6
16280,1887,22,190,2023-08-02,2023-08-08,2023-08-12,Delivered,Apple Pay,Overnight,0,5
16281,3537,19,143,2022-12-22,2022-12-24,2022-12-27,Delivered,Debit Card,Overnight,0,2
16282,1857,27,35,2025-09-17,2025-09-20,,Shipped,Apple Pay,Standard,0,2
16283,2498,32,239,2022-09-21,2022-09-23,2022-10-07,Delivered,Gift Card,Overnight,10,4
16284,2143,22,200,2024-01-21,2024-01-22,2024-01-23,Delivered,Google Pay,Free Shipping,20,5
16285,1420,18,129,2022-12-19,2022-12-22,2022-12-30,Delivered,PayPal,Overnight,10,4
16286,3728,21,97,2025-07-26,2025-07-28,2025-08-01,Delivered,Debit Card,Overnight,0,1
16287,4166,36,142,2022-11-03,2022-11-07,2022-11-12,Delivered,Wire Transfer,Express,0,7
16288,866,27,295,2022-04-26,,,Cancelled,Apple Pay,Overnight,25,2
16289,628,39,90,2022-06-24,2022-06-27,2022-07-11,Delivered,Debit Card,Free Shipping,5,7
16290,710,40,260,2024-05-03,2024-05-09,2024-05-15,Delivered,Credit Card,Overnight,10,2
16291,3947,12,300,2023-05-24,2023-05-26,2023-05-28,Delivered,Gift Card,Pickup,5,2
16292,3512,30,103,2024-11-24,2024-11-29,2024-12-11,Delivered,Apple Pay,Free Shipping,10,6
16293,680,42,46,2024-10-07,2024-10-11,,Shipped,Debit Card,Standard,15,8
16294,1639,8,160,2024-04-21,,,Processing,Google Pay,Overnight,10,7
16295,3756,15,144,2023-07-19,2023-07-25,2023-08-05,Delivered,Credit Card,Express,0,4
16296,2075,44,7,2024-12-18,2024-12-22,2025-01-02,Delivered,Debit Card,Free Shipping,0,9
16297,1530,37,9,2022-08-17,2022-08-20,,Returned,Google Pay,Standard,0,1
16298,428,16,168,2024-12-07,,,Pending,Google Pay,Standard,0,8
16299,345,17,105,2024-03-20,2024-03-21,2024-03-22,Delivered,PayPal,Free Shipping,15,9
16300,866,14,196,2025-03-24,2025-03-28,2025-04-03,Delivered,Debit Card,Express,0,1
16301,3226,47,297,2024-11-28,,,Cancelled,PayPal,Free Shipping,15,2
16302,1691,50,189,2025-02-14,2025-02-17,2025-02-26,Delivered,Google Pay,Free Shipping,10,9
16303,2498,29,5,2025-04-15,2025-04-21,2025-04-23,Delivered,Apple Pay,Pickup,10,7
16304,3301,37,250,2025-06-14,2025-06-15,2025-06-23,Delivered,PayPal,Standard,25,1
16305,3486,25,249,2024-09-01,2024-09-04,2024-09-07,Delivered,PayPal,Standard,5,3
16306,4691,8,145,2025-03-01,2025-03-06,2025-03-11,Delivered,Wire Transfer,Pickup,15,7
16307,4914,45,1,2022-06-09,2022-06-11,2022-06-24,Delivered,PayPal,Express,0,1
16308,4412,47,288,2024-11-08,2024-11-15,2024-11-25,Delivered,Credit Card,Overnight,20,2
16309,3427,10,208,2023-08-14,2023-08-19,2023-08-27,Delivered,Gift Card,Standard,10,5
16310,1534,11,145,2023-04-25,,,Pending,Gift Card,Pickup,15,6
16311,4963,26,270,2025-08-27,2025-09-02,2025-09-11,Delivered,Google Pay,Pickup,20,1
16312,2722,7,281,2024-06-08,2024-06-09,,Shipped,PayPal,Pickup,0,6
16313,3585,12,104,2025-10-01,2025-10-04,2025-10-09,Delivered,Wire Transfer,Express,0,2
16314,1497,18,106,2024-01-12,2024-01-14,,Shipped,Gift Card,Express,10,4
16315,4550,37,35,2023-06-09,2023-06-13,,Shipped,Wire Transfer,Overnight,0,1
