inventory_id,product_id,store_id,snapshot_date,qty_on_hand,qty_reserved,reorder_point,reorder_qty
4696,273,49,2025-05-01,129,40,21,70
4697,586,7,2025-12-01,224,40,45,52
4698,1082,21,2025-08-01,390,47,72,86
4699,145,36,2025-07-01,104,4,53,241
4700,293,16,2025-05-01,79,3,26,257
4701,81,25,2024-09-01,477,23,13,124
4702,774,37,2024-09-01,287,34,80,210
4703,1174,50,2025-08-01,338,29,56,143
4704,492,39,2024-08-01,349,19,31,286
4705,310,7,2024-08-01,162,32,66,92
4706,819,4,2024-06-01,164,39,71,108
4707,903,31,2024-08-01,7,39,46,90
4708,520,24,2024-03-01,470,13,52,242
4709,461,48,2025-08-01,182,14,24,60
4710,1143,15,2024-05-01,43,27,76,271
4711,31,10,2024-10-01,152,3,57,148
4712,206,39,2024-08-01,272,19,38,68
4713,828,33,2025-04-01,127,44,33,120
4714,967,41,2024-02-01,45,10,73,108
4715,901,47,2024-08-01,57,47,37,179
4716,164,40,2025-09-01,491,19,61,186
4717,295,12,2025-06-01,279,20,67,226
4718,887,19,2025-06-01,410,36,44,127
4719,578,25,2025-10-01,191,37,57,257
4720,243,10,2025-09-01,387,35,78,263
4721,229,36,2025-08-01,391,32,67,54
4722,439,27,2024-04-01,404,28,40,264
4723,572,28,2024-09-01,285,48,72,126
4724,1062,4,2025-10-01,343,9,22,141
4725,74,17,2024-07-01,82,37,72,51
4726,174,18,2025-06-01,412,17,31,242
4727,692,5,2025-12-01,452,44,60,242
4728,1178,12,2024-06-01,341,47,42,235
4729,799,5,2025-10-01,161,28,11,270
4730,294,19,2025-04-01,491,29,61,76
4731,648,12,2025-10-01,37,30,25,94
4732,788,13,2024-06-01,325,12,53,198
4733,695,43,2025-01-01,407,6,33,270
4734,305,27,2025-08-01,338,41,49,150
4735,593,37,2024-09-01,241,18,60,162
4736,156,44,2025-12-01,53,31,75,176
4737,767,35,2025-12-01,183,27,45,180
4738,803,23,2024-12-01,51,7,58,178
4739,142,5,2024-08-01,187,6,21,297
4740,986,5,2024-02-01,249,1,28,250
4741,98,31,2024-03-01,484,5,30,270
4742,513,42,2024-02-01,157,50,17,160
4743,805,15,2024-04-01,40,23,28,85
4744,360,13,2024-11-01,250,12,11,264
4745,823,47,2024-11-01,252,25,75,180
4746,826,40,2024-04-01,410,36,19,157
4747,43,18,2024-07-01,401,20,14,269
4748,66,47,2025-08-01,361,36,28,242
4749,141,6,2024-10-01,395,4,52,177
4750,359,34,2025-12-01,283,7,23,114
4751,312,38,2024-03-01,182,28,42,177
4752,277,19,2025-02-01,170,16,19,276
4753,854,38,2024-12-01,136,11,54,161
4754,873,6,2025-08-01,38,48,52,285
4755,286,34,2024-03-01,221,23,36,116
4756,867,19,2025-05-01,329,4,65,183
4757,535,30,2024-06-01,69,24,66,243
4758,25,48,2025-12-01,444,17,10,123
4759,1104,25,2024-03-01,61,20,23,105
4760,617,27,2024-05-01,435,20,64,168
4761,428,42,2025-10-01,102,1,46,214
4762,19,8,2025-04-01,458,3,29,210
4763,265,28,2025-10-01,200,46,80,262
4764,342,6,2024-12-01,320,38,56,154
4765,286,37,2024-01-01,256,40,74,177
4766,664,1,2025-10-01,417,34,75,103
4767,143,47,2025-01-01,401,23,39,126
4768,812,50,2025-03-01,281,47,45,106
4769,30,12,2024-02-01,256,42,44,55
4770,826,26,2024-05-01,346,37,75,235
4771,353,38,2025-06-01,154,5,40,298
4772,1095,12,2024-09-01,319,23,77,262
4773,1087,23,2024-07-01,299,44,18,129
4774,475,16,2024-05-01,302,27,65,61
4775,735,9,2025-04-01,209,1,39,272
4776,415,5,2024-11-01,255,17,41,91
4777,289,41,2024-05-01,464,38,22,228
4778,379,20,2024-06-01,65,29,53,253
4779,1181,48,2024-01-01,291,25,18,79
4780,620,37,2024-05-01,122,4,34,253
4781,1017,4,2024-08-01,409,19,42,82
4782,1201,40,2024-06-01,242,3,52,168
4783,129,19,2025-11-01,377,7,47,133
4784,387,11,2025-09-01,487,4,21,295
4785,829,44,2024-02-01,55,41,33,82
4786,197,10,2025-05-01,4,7,78,279
4787,87,5,2024-10-01,216,39,17,107
4788,772,41,2024-09-01,285,2,59,50
4789,887,18,2024-03-01,109,29,51,242
4790,141,45,2025-07-01,68,36,67,175
4791,706,18,2024-11-01,20,27,38,156
4792,1066,44,2024-05-01,348,44,52,210
4793,917,21,2025-06-01,317,34,11,186
4794,704,13,2025-01-01,356,13,66,280
4795,634,42,2024-08-01,230,29,60,74
4796,775,1,2025-01-01,214,18,39,107
4797,724,10,2025-05-01,498,32,24,258
4798,869,11,2024-04-01,453,12,66,278
4799,838,44,2025-05-01,495,44,51,208
4800,1103,39,2024-11-01,178,50,20,169
4801,143,14,2025-07-01,493,18,22,172
4802,1014,29,2024-02-01,88,12,62,177
4803,289,23,2024-07-01,290,37,62,55
4804,272,31,2025-06-01,73,45,45,145
4805,1131,10,2025-02-01,1,15,73,212
4806,553,25,2025-03-01,200,10,24,183
4807,164,28,2024-08-01,275,35,64,70
4808,95,29,2024-02-01,443,47,11,277
4809,388,36,2025-05-01,284,34,29,67
4810,975,42,2024-11-01,302,46,73,111
4811,1216,29,2025-08-01,287,38,12,288
4812,807,24,2024-04-01,23,36,57,220
4813,567,38,2024-11-01,130,20,38,293
4814,430,34,2024-04-01,247,41,36,201
4815,552,6,2025-06-01,324,4,76,89
4816,1069,6,2025-03-01,61,15,52,201
4817,961,41,2025-08-01,46,24,47,197
4818,439,42,2025-11-01,108,7,78,223
4819,525,21,2024-01-01,356,28,16,135
4820,519,50,2025-09-01,261,33,53,294
4821,307,18,2025-10-01,496,7,71,92
4822,251,9,2025-10-01,411,3,75,159
4823,752,48,2025-09-01,236,9,44,98
4824,589,14,2024-11-01,123,12,38,211
4825,790,41,2025-07-01,418,41,48,70
4826,426,17,2025-10-01,211,43,39,269
4827,243,43,2024-04-01,243,37,62,286
4828,677,1,2024-02-01,233,14,57,136
4829,1134,20,2025-02-01,460,35,41,150
4830,640,13,2025-09-01,488,26,21,174
4831,179,38,2024-02-01,471,4,18,267
4832,120,24,2025-04-01,405,16,68,113
4833,483,24,2025-08-01,106,29,36,150
4834,1083,39,2025-01-01,240,34,73,244
4835,878,28,2025-07-01,93,46,41,99
4836,841,17,2025-09-01,364,33,13,107
4837,437,10,2025-09-01,244,28,14,83
4838,1,4,2024-03-01,117,10,21,300
4839,917,21,2024-10-01,197,44,74,224
4840,751,38,2025-09-01,114,45,16,244
4841,397,41,2024-09-01,46,26,68,148
4842,217,31,2025-05-01,280,35,20,263
4843,292,38,2025-12-01,332,16,11,243
4844,113,22,2025-08-01,366,16,16,50
4845,907,48,2025-12-01,434,20,55,92
4846,554,40,2024-11-01,363,40,63,91
4847,520,12,2025-08-01,253,33,21,96
4848,439,28,2024-04-01,385,25,16,291
4849,369,37,2025-11-01,414,18,64,211
4850,658,38,2025-04-01,219,4,21,139
4851,524,4,2025-07-01,475,23,62,68
4852,744,32,2025-08-01,290,4,22,127
4853,563,30,2024-01-01,23,36,10,203
4854,171,29,2025-01-01,99,29,69,110
4855,1159,35,2024-12-01,459,25,70,168
4856,223,23,2024-07-01,397,36,25,214
4857,263,35,2024-09-01,481,40,35,295
4858,963,13,2025-04-01,380,13,12,226
4859,710,11,2024-05-01,198,47,12,286
4860,1091,32,2025-02-01,488,42,75,144
4861,247,8,2025-04-01,207,19,76,92
4862,950,33,2024-12-01,135,29,24,211
4863,502,18,2025-05-01,86,2,69,62
4864,585,49,2025-07-01,496,33,71,198
4865,1163,25,2024-09-01,281,19,66,261
4866,949,50,2024-11-01,412,21,23,253
4867,779,43,2024-05-01,140,3,13,124
4868,537,28,2024-06-01,255,26,12,93
4869,1012,17,2024-09-01,443,43,42,203
4870,22,4,2024-10-01,229,23,38,194
4871,1215,31,2025-11-01,144,45,29,117
4872,530,46,2024-04-01,233,11,56,298
4873,1074,35,2024-07-01,180,38,17,189
4874,979,9,2024-01-01,53,30,48,145
4875,331,8,2024-09-01,446,45,64,70
4876,138,9,2025-08-01,11,45,48,199
4877,894,40,2024-09-01,276,42,14,233
4878,1008,37,2024-07-01,357,5,41,95
4879,602,38,2025-01-01,193,20,17,300
4880,62,6,2025-11-01,413,15,21,180
4881,1177,45,2025-12-01,48,31,56,265
4882,595,30,2025-01-01,325,11,20,153
4883,766,13,2024-07-01,484,31,60,162
4884,510,19,2024-02-01,332,36,25,253
4885,902,12,2024-05-01,196,30,41,165
4886,1215,36,2025-12-01,171,9,64,92
4887,786,12,2025-10-01,391,19,11,149
4888,77,5,2025-02-01,177,24,34,155
4889,1029,49,2025-10-01,198,33,65,186
4890,417,9,2024-10-01,479,35,43,265
4891,722,43,2025-03-01,183,43,44,116
4892,251,19,2025-04-01,266,21,74,57
4893,915,35,2024-09-01,117,36,67,190
4894,607,22,2025-07-01,233,37,27,233
4895,456,41,2025-01-01,162,47,49,85
4896,108,25,2025-04-01,186,12,17,139
4897,724,10,2024-03-01,186,28,53,140
4898,866,50,2024-12-01,131,10,29,234
4899,356,36,2024-11-01,420,16,73,69
4900,517,23,2025-06-01,146,43,71,226
4901,885,31,2025-10-01,392,36,78,60
4902,369,27,2025-07-01,456,41,35,128
4903,529,30,2025-09-01,338,20,52,174
4904,1165,13,2024-07-01,250,7,28,294
4905,561,9,2024-08-01,161,37,42,144
4906,54,19,2024-08-01,415,14,78,67
4907,363,7,2025-07-01,226,30,13,199
4908,771,34,2024-05-01,215,0,80,105
4909,361,44,2024-04-01,150,49,40,286
4910,744,10,2025-07-01,43,46,79,155
4911,1172,27,2025-06-01,451,28,53,126
4912,1102,10,2024-09-01,152,39,14,223
4913,15,50,2025-11-01,191,19,78,221
4914,646,35,2024-03-01,388,22,68,250
4915,400,7,2025-09-01,40,32,49,135
4916,498,16,2025-10-01,121,15,52,193
4917,969,13,2025-03-01,202,49,54,138
4918,1120,37,2025-11-01,95,34,61,122
4919,925,31,2025-10-01,377,1,76,183
4920,533,49,2024-11-01,479,20,37,192
4921,1038,18,2024-12-01,98,42,42,221
4922,460,42,2025-08-01,113,8,65,175
4923,771,39,2024-06-01,230,24,75,79
4924,288,14,2025-08-01,289,13,31,181
4925,252,18,2024-10-01,375,14,41,71
4926,710,5,2025-06-01,453,41,25,95
4927,8,31,2024-03-01,210,36,42,237
4928,262,5,2024-03-01,177,26,29,59
4929,1187,21,2025-09-01,368,32,47,182
4930,131,20,2025-02-01,66,7,60,278
4931,762,1,2025-12-01,463,30,15,159
4932,860,36,2025-02-01,237,48,75,131
4933,719,13,2024-03-01,291,49,30,183
4934,602,45,2024-08-01,260,25,44,201
4935,123,40,2025-07-01,316,24,45,118
4936,680,13,2024-08-01,79,7,18,68
4937,1216,31,2024-06-01,313,3,76,166
4938,333,47,2025-08-01,7,13,15,206
4939,20,46,2025-02-01,300,21,34,297
4940,964,16,2024-11-01,409,4,61,80
4941,256,4,2025-06-01,91,17,39,70
4942,233,16,2024-07-01,85,44,70,80
4943,5,34,2024-02-01,425,50,20,151
4944,24,38,2025-08-01,361,2,41,296
4945,323,29,2024-06-01,18,18,10,173
4946,301,50,2025-01-01,292,6,74,255
4947,1200,7,2025-03-01,390,28,39,149
4948,72,10,2024-09-01,433,28,14,135
4949,483,27,2025-12-01,24,44,35,283
4950,395,21,2025-10-01,465,19,41,281
4951,397,18,2025-01-01,26,47,11,186
4952,1033,50,2025-05-01,408,25,68,55
4953,828,41,2025-02-01,265,27,37,275
4954,323,17,2025-05-01,167,14,32,169
4955,811,29,2025-01-01,482,41,72,239
4956,15,22,2024-11-01,39,48,29,191
4957,15,33,2024-03-01,126,18,48,275
4958,853,47,2024-07-01,311,14,54,191
4959,70,33,2024-12-01,427,34,42,92
4960,491,19,2025-11-01,251,34,53,242
4961,127,42,2024-09-01,261,35,51,156
4962,189,14,2024-05-01,124,22,18,254
4963,347,15,2024-04-01,118,45,22,116
4964,670,25,2024-12-01,255,48,66,161
4965,540,32,2024-06-01,138,36,39,188
4966,145,38,2025-08-01,451,11,55,278
4967,469,45,2025-08-01,75,49,37,202
4968,990,15,2025-08-01,433,15,60,275
4969,501,25,2024-06-01,276,29,22,56
4970,131,20,2025-03-01,49,17,18,277
4971,835,15,2025-01-01,24,6,33,133
4972,1184,10,2024-01-01,235,46,73,215
4973,756,19,2024-02-01,35,38,60,116
4974,700,46,2025-04-01,49,22,27,52
4975,475,26,2024-07-01,139,39,44,95
4976,543,37,2024-07-01,153,48,40,129
4977,1067,10,2024-04-01,385,15,62,264
4978,999,50,2024-09-01,133,17,13,110
4979,102,17,2024-02-01,149,1,67,232
4980,983,29,2025-06-01,173,43,25,294
4981,1214,19,2025-07-01,200,10,78,214
4982,1116,11,2025-04-01,461,8,53,133
4983,1075,18,2024-06-01,139,49,78,151
4984,863,15,2024-07-01,183,46,52,78
4985,185,32,2024-05-01,344,43,75,95
4986,164,26,2024-01-01,453,25,26,70
4987,328,48,2025-06-01,218,22,11,187
4988,771,39,2025-11-01,38,19,11,90
4989,195,37,2024-01-01,444,0,38,102
4990,769,18,2025-03-01,217,41,57,114
4991,429,33,2024-07-01,427,34,71,189
4992,299,24,2025-01-01,235,28,58,51
4993,1114,40,2024-05-01,109,22,56,131
4994,265,26,2024-11-01,414,3,28,249
4995,76,22,2024-11-01,364,4,78,239
4996,434,21,2024-08-01,232,6,46,239
4997,502,8,2025-06-01,185,24,57,239
4998,63,31,2024-04-01,497,40,25,242
4999,1140,36,2025-11-01,137,14,60,63
5000,996,40,2024-10-01,260,5,61,131
5001,705,13,2025-07-01,431,32,47,235
5002,749,8,2025-03-01,268,46,19,53
5003,680,28,2024-07-01,318,7,48,288
5004,1205,4,2025-02-01,32,39,10,172
5005,485,4,2024-11-01,196,49,69,101
5006,222,18,2024-04-01,165,39,55,242
5007,722,42,2024-07-01,190,5,74,195
5008,492,33,2025-02-01,419,11,26,165
5009,42,37,2024-06-01,166,8,24,198
5010,469,13,2025-06-01,321,27,77,247
5011,988,35,2025-05-01,322,27,75,222
5012,819,42,2024-03-01,461,28,60,219
5013,1062,30,2024-12-01,238,3,71,269
5014,998,9,2025-09-01,403,0,27,298
5015,569,17,2024-04-01,212,2,17,168
5016,871,12,2025-11-01,127,10,24,166
5017,177,23,2024-11-01,361,5,73,87
5018,218,12,2025-03-01,364,33,72,280
5019,1147,12,2024-04-01,168,35,20,205
5020,32,25,2024-01-01,185,7,23,207
5021,768,13,2025-09-01,396,48,46,137
5022,1139,20,2024-06-01,60,16,38,83
5023,1067,22,2024-05-01,240,30,41,177
5024,156,21,2025-05-01,223,12,16,142
5025,52,29,2025-04-01,288,45,26,212
5026,910,24,2024-01-01,155,19,52,78
5027,93,4,2024-02-01,209,40,34,291
5028,940,13,2025-01-01,29,41,48,282
5029,374,16,2025-06-01,153,40,55,50
5030,343,22,2024-03-01,213,2,55,219
5031,227,1,2025-07-01,384,37,52,148
5032,982,31,2024-08-01,130,6,80,253
5033,1122,34,2025-09-01,147,43,16,79
5034,450,9,2024-12-01,447,12,75,88
5035,428,37,2025-07-01,93,23,64,69
5036,435,6,2025-04-01,144,13,75,80
5037,314,18,2025-04-01,411,43,29,102
5038,1066,30,2024-06-01,208,28,28,263
5039,551,19,2024-12-01,122,44,28,282
5040,759,44,2025-06-01,160,4,50,164
5041,738,45,2024-11-01,371,48,40,162
5042,191,37,2024-07-01,217,9,30,89
5043,44,26,2025-01-01,443,31,74,215
5044,997,42,2024-12-01,410,43,42,223
5045,293,20,2025-01-01,17,41,66,265
5046,879,28,2024-04-01,488,41,10,112
5047,995,28,2024-11-01,61,16,29,124
5048,364,41,2024-12-01,46,16,25,292
5049,956,5,2025-12-01,0,7,22,279
5050,1038,48,2025-09-01,165,45,64,272
5051,400,37,2024-11-01,189,45,17,183
5052,404,14,2025-08-01,488,44,28,161
5053,755,4,2024-05-01,436,46,48,296
5054,588,17,2024-06-01,33,40,36,143
5055,53,39,2025-09-01,443,33,80,173
5056,265,31,2025-04-01,186,24,45,58
5057,539,27,2024-09-01,239,18,63,295
5058,480,49,2025-08-01,389,45,10,80
5059,395,21,2025-10-01,335,18,39,100
5060,965,48,2024-09-01,342,41,18,187
5061,218,27,2025-11-01,26,30,45,262
5062,621,33,2025-02-01,214,13,16,246
5063,152,35,2024-03-01,325,25,16,241
5064,583,45,2024-04-01,228,40,21,115
5065,356,27,2024-04-01,149,23,17,115
5066,625,23,2024-05-01,259,23,27,251
5067,732,19,2024-10-01,68,38,56,183
5068,364,40,2025-10-01,240,18,29,263
5069,14,34,2024-09-01,282,33,60,137
5070,1072,17,2025-07-01,197,16,30,181
5071,79,14,2025-12-01,285,15,30,212
5072,658,45,2024-12-01,322,22,61,134
5073,503,4,2024-06-01,283,4,73,78
5074,800,8,2025-12-01,54,33,14,79
5075,524,32,2024-06-01,59,48,68,244
5076,699,12,2025-06-01,296,34,34,159
5077,420,17,2024-10-01,401,41,53,265
5078,1183,4,2024-09-01,477,0,65,90
5079,929,1,2024-10-01,278,28,40,171
5080,230,45,2025-12-01,86,40,46,256
5081,215,43,2025-09-01,347,45,29,118
5082,566,28,2025-10-01,376,14,63,68
5083,867,40,2024-05-01,51,43,31,211
5084,6,30,2024-11-01,203,37,65,108
5085,743,25,2024-03-01,393,7,43,200
5086,389,36,2024-11-01,87,31,31,274
5087,143,1,2025-09-01,59,43,72,55
5088,598,21,2025-06-01,146,9,25,71
5089,124,30,2025-01-01,149,26,59,164
5090,318,50,2025-05-01,330,24,31,178
5091,144,27,2024-11-01,290,50,40,155
5092,22,14,2025-04-01,31,30,58,111
5093,323,5,2024-06-01,42,23,72,88
5094,786,33,2025-04-01,273,27,54,195
5095,1040,17,2024-10-01,486,28,58,280
5096,298,14,2024-03-01,297,47,40,179
5097,706,19,2024-02-01,188,8,17,262
5098,449,14,2025-09-01,223,27,33,157
5099,119,47,2024-12-01,79,21,66,163
5100,480,34,2025-07-01,164,24,37,59
5101,1071,46,2025-04-01,145,43,44,296
5102,420,29,2024-01-01,477,20,26,66
5103,656,14,2025-09-01,373,34,76,166
5104,915,41,2025-07-01,212,46,36,224
5105,681,49,2025-07-01,284,43,50,208
5106,574,35,2025-10-01,443,26,34,271
5107,1190,49,2025-07-01,261,24,25,162
5108,419,50,2024-05-01,117,18,51,77
5109,392,19,2024-01-01,440,12,10,283
5110,171,44,2025-03-01,260,28,26,232
5111,254,38,2024-08-01,17,24,20,197
5112,777,5,2025-03-01,191,0,39,267
5113,667,41,2025-05-01,224,14,28,179
5114,375,27,2024-12-01,356,40,13,242
5115,565,36,2025-11-01,104,24,23,212
5116,1166,38,2025-08-01,236,12,33,138
5117,782,7,2024-08-01,234,33,19,80
5118,309,46,2025-11-01,372,14,40,78
5119,426,29,2024-02-01,273,10,10,159
5120,13,20,2024-05-01,298,32,46,160
5121,443,46,2024-02-01,52,21,32,282
5122,859,50,2025-04-01,302,46,40,193
5123,751,42,2024-08-01,190,3,44,238
5124,268,32,2024-07-01,225,5,14,172
5125,56,44,2025-08-01,120,9,70,162
5126,559,34,2025-01-01,411,18,38,287
5127,26,40,2025-01-01,97,15,26,173
5128,551,16,2024-12-01,176,14,55,154
5129,719,11,2024-05-01,308,3,61,294
5130,1165,33,2024-09-01,406,17,72,190
5131,784,23,2025-03-01,360,18,36,239
5132,483,40,2024-07-01,274,25,54,121
5133,515,16,2024-03-01,49,43,22,272
5134,1020,17,2025-12-01,203,33,77,64
5135,843,35,2025-12-01,211,28,80,112
5136,268,32,2025-11-01,228,14,69,200
5137,856,4,2024-05-01,231,36,68,289
5138,46,15,2025-07-01,92,24,37,242
5139,635,22,2025-05-01,446,48,22,253
5140,1026,26,2025-11-01,387,37,48,149
5141,89,38,2024-10-01,178,38,69,82
5142,122,27,2024-09-01,407,8,79,267
5143,519,17,2025-12-01,79,38,31,127
5144,509,44,2024-12-01,39,21,53,180
5145,481,19,2024-06-01,293,47,41,213
5146,132,34,2024-09-01,279,21,68,150
5147,767,35,2025-09-01,206,10,17,70
5148,834,33,2025-05-01,315,1,51,140
5149,884,10,2024-09-01,367,37,13,211
5150,961,5,2024-04-01,482,9,75,299
5151,677,1,2025-12-01,389,45,37,52
5152,1209,7,2024-05-01,399,2,68,255
5153,321,25,2024-10-01,220,33,65,96
5154,673,33,2024-02-01,134,46,25,63
5155,148,20,2024-08-01,245,17,22,104
5156,318,6,2025-06-01,197,47,67,212
5157,289,9,2025-05-01,349,36,14,231
5158,1160,27,2024-03-01,47,10,40,191
5159,635,45,2024-08-01,366,47,41,113
5160,1112,44,2024-11-01,422,35,55,137
5161,295,15,2024-06-01,490,39,39,88
5162,868,36,2024-09-01,142,17,20,86
5163,538,21,2024-05-01,476,10,16,50
5164,493,21,2024-11-01,90,31,76,280
5165,784,34,2025-05-01,454,25,77,264
5166,379,20,2024-10-01,448,28,17,278
5167,10,14,2025-08-01,406,16,20,160
5168,1072,13,2024-12-01,191,39,77,138
5169,1063,11,2024-12-01,21,32,14,57
5170,1215,9,2024-02-01,148,12,56,201
5171,408,42,2025-11-01,96,9,37,61
5172,646,28,2025-10-01,269,13,25,231
5173,444,42,2025-01-01,59,22,54,127
5174,791,29,2024-04-01,320,1,76,84
5175,53,38,2025-01-01,272,17,39,242
5176,1173,14,2025-12-01,50,6,68,192
5177,909,35,2024-06-01,63,26,35,151
5178,1205,50,2024-02-01,382,30,44,229
5179,264,29,2024-03-01,160,16,30,137
5180,944,38,2025-04-01,85,44,74,72
5181,886,43,2025-03-01,368,9,77,98
5182,142,33,2024-11-01,156,40,61,140
5183,454,20,2025-06-01,315,1,24,187
5184,1024,40,2025-05-01,264,17,40,157
5185,666,28,2024-08-01,332,4,18,112
5186,201,1,2024-11-01,31,8,62,138
5187,667,26,2025-03-01,226,11,63,78
5188,1080,1,2024-09-01,416,41,75,208
5189,393,31,2025-08-01,480,5,16,184
5190,841,36,2024-03-01,333,44,38,156
5191,90,46,2024-04-01,296,16,27,200
5192,409,38,2025-05-01,5,44,20,168
5193,253,32,2025-01-01,132,29,66,199
5194,145,44,2025-08-01,135,14,71,127
5195,510,14,2024-03-01,165,29,45,296
5196,446,46,2024-05-01,198,30,21,246
5197,230,39,2024-05-01,16,2,65,107
5198,1183,49,2024-03-01,388,28,51,251
5199,832,8,2024-03-01,217,35,31,133
5200,3,10,2025-11-01,137,11,50,112
5201,834,49,2024-01-01,32,49,21,91
5202,684,37,2025-11-01,225,16,27,85
5203,844,23,2025-10-01,306,28,45,128
5204,1142,7,2024-11-01,218,12,26,267
5205,562,43,2024-09-01,55,29,60,102
5206,466,28,2024-06-01,182,26,76,115
5207,1201,42,2025-03-01,402,39,47,130
5208,188,26,2025-02-01,45,46,66,255
5209,68,34,2024-07-01,65,29,27,283
5210,1066,32,2024-01-01,101,0,48,188
5211,40,21,2025-07-01,424,36,25,255
5212,800,8,2024-10-01,19,32,38,164
5213,1043,29,2024-03-01,258,12,61,194
5214,1165,17,2025-09-01,366,17,63,123
5215,603,33,2024-01-01,302,23,52,200
5216,166,43,2024-05-01,121,32,21,183
5217,168,33,2025-11-01,473,48,19,121
5218,112,39,2024-08-01,397,37,26,297
5219,266,28,2024-08-01,325,30,58,121
5220,202,11,2024-03-01,397,16,42,273
5221,41,7,2025-12-01,78,0,66,184
5222,647,49,2024-11-01,436,9,36,237
5223,622,30,2024-10-01,281,24,51,122
5224,363,17,2025-03-01,283,37,54,251
5225,1189,20,2025-08-01,87,12,78,135
5226,143,14,2025-04-01,397,9,52,58
5227,635,50,2024-03-01,68,44,78,285
5228,853,35,2025-03-01,199,10,33,244
5229,226,7,2024-03-01,355,46,57,212
5230,67,35,2025-05-01,350,40,74,78
5231,114,45,2024-02-01,136,14,61,195
5232,8,50,2025-08-01,163,28,75,246
5233,580,49,2025-11-01,427,30,58,64
5234,367,46,2024-07-01,480,34,38,79
5235,702,24,2024-09-01,232,1,44,141
5236,372,44,2024-03-01,483,45,10,298
5237,415,37,2025-10-01,285,1,70,110
5238,805,29,2024-12-01,393,1,76,220
5239,1153,42,2025-06-01,286,28,60,161
5240,885,34,2024-09-01,497,9,13,177
5241,814,11,2025-10-01,206,0,67,152
5242,948,10,2024-10-01,486,2,49,106
5243,425,7,2025-03-01,476,26,22,55
5244,749,7,2024-08-01,208,1,50,117
5245,748,50,2025-03-01,435,10,35,184
5246,1215,22,2024-01-01,200,50,43,181
5247,554,49,2025-09-01,464,11,18,184
5248,841,14,2025-11-01,129,27,61,83
5249,756,44,2024-10-01,492,40,50,216
5250,533,25,2025-02-01,432,24,46,226
5251,448,34,2024-11-01,112,7,67,273
5252,799,42,2025-12-01,268,10,25,93
5253,169,12,2024-05-01,410,29,33,147
5254,996,6,2025-04-01,375,38,38,116
5255,510,50,2024-02-01,338,21,31,236
5256,1200,42,2024-07-01,175,37,69,179
5257,1087,44,2025-02-01,96,37,68,258
5258,212,25,2025-04-01,126,31,34,204
5259,819,38,2025-01-01,349,18,55,157
5260,735,37,2024-09-01,344,32,33,149
5261,154,18,2024-04-01,20,2,62,233
5262,261,16,2025-08-01,258,5,77,175
5263,1045,23,2024-05-01,158,30,73,252
5264,92,40,2024-11-01,270,0,67,263
5265,273,5,2024-04-01,306,41,49,105
5266,692,34,2025-07-01,487,5,77,174
5267,172,21,2025-02-01,461,49,50,99
5268,1192,45,2024-04-01,361,34,80,70
5269,146,7,2024-07-01,456,27,69,213
5270,968,18,2024-09-01,175,48,48,291
5271,425,48,2025-10-01,391,1,53,56
5272,593,15,2024-02-01,33,47,59,222
5273,1170,23,2025-03-01,379,19,39,189
5274,680,33,2024-08-01,28,32,45,147
5275,758,50,2025-01-01,223,28,55,101
5276,793,46,2025-01-01,493,14,45,292
5277,487,39,2025-06-01,378,34,70,288
5278,550,46,2024-02-01,464,33,64,100
5279,425,40,2025-03-01,400,32,28,148
5280,740,22,2024-02-01,472,17,69,130
5281,597,25,2025-03-01,480,1,17,186
5282,1044,24,2025-03-01,466,25,50,264
5283,157,17,2025-03-01,334,42,68,272
5284,875,26,2025-06-01,286,16,66,128
5285,403,20,2024-03-01,417,42,75,126
5286,270,5,2024-10-01,123,33,21,214
5287,1191,24,2024-05-01,66,46,47,153
5288,1106,28,2024-05-01,443,34,79,163
5289,957,44,2024-12-01,171,23,28,219
5290,171,7,2024-10-01,383,37,30,93
5291,658,38,2025-08-01,169,24,45,247
5292,997,42,2024-12-01,367,21,12,204
5293,1197,9,2025-11-01,63,1,43,173
5294,702,26,2024-07-01,361,19,74,204
5295,714,36,2025-10-01,387,37,79,232
5296,560,4,2024-06-01,27,19,73,227
5297,429,13,2024-05-01,448,29,61,116
5298,485,34,2024-03-01,368,0,39,276
5299,426,4,2025-12-01,112,12,37,257
5300,196,14,2024-06-01,193,13,27,116
5301,1049,20,2024-10-01,351,37,68,283
5302,1087,14,2025-06-01,239,10,49,65
5303,229,37,2025-11-01,135,4,72,110
5304,116,6,2024-05-01,480,45,45,271
5305,534,8,2025-12-01,211,14,71,91
